"Class[Size] ->","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]"
"2005Q4",3.59300000e+03,1.67800000e+03,3.59730000e+03,1.68230000e+03,1.00120000e+02,1.00260000e+02,1.38910000e+03,4.10500000e+02,2.28400000e+03,1.67240000e+03,1.35080000e+03,2.43333333e+00,5.33333333e-01,2.16666667e+00,2.23333333e+00,NaN,5.38693333e+02,2.17900000e+02,2.01166667e+02,4.17080000e+02,NaN,NaN,9.32000000e+01,NaN,NaN,8.06100000e+02,1.17133333e+02,1.04365460e+02,1.02166667e+02,1.00366667e+02,1.00000000e+02,9.95000000e+01,1.00366667e+02,1.59700000e+01,0.00000000e+00,1.71133333e+01,NaN,NaN,1.37036000e+03,9.81200000e+02,9.18333333e+01,8.43233333e+01,5.47483333e+02,7.42316667e+02,7.88933333e+02,1.83611000e+03,1.39426000e+03,3.26966667e+02,6.15933333e+02,5.69233333e+01,4.15400000e+01,4.67200000e+01,1.25250000e+04,1.04818333e+04,NaN,4.24500000e+03,NaN,NaN,2.40983771e+05,1.67543754e+07,9.18773333e-01,3.82666667e+00
"2006Q1",3.31550000e+03,1.40830000e+03,3.46820000e+03,1.61420000e+03,1.04610000e+02,1.14620000e+02,1.16700000e+03,3.30800000e+02,2.50620000e+03,1.52240000e+03,1.14520000e+03,2.16666667e+00,5.66666667e-01,2.33333333e+00,2.30000000e+00,NaN,3.68900000e+02,2.21466667e+02,2.19566667e+02,4.39533333e+02,NaN,NaN,9.16333333e+01,NaN,NaN,8.20200000e+02,1.28533333e+02,1.07444188e+02,1.02300000e+02,1.00766667e+02,1.00366667e+02,1.03266667e+02,1.08600000e+02,1.54366667e+01,4.00000000e+00,1.83133333e+01,NaN,NaN,1.37589000e+03,9.69343333e+02,9.14666667e+01,8.70966667e+01,4.86053333e+02,7.18493333e+02,7.71136667e+02,1.85041667e+03,1.38883000e+03,3.01833333e+02,3.45933333e+02,6.18433333e+01,4.34833333e+01,4.75300000e+01,1.02480000e+04,9.84890000e+03,NaN,1.21333333e+03,NaN,NaN,2.43743356e+05,1.70778362e+07,9.14074000e-01,4.39333333e+00
"2006Q2",3.83180000e+03,1.71390000e+03,4.13280000e+03,2.00060000e+03,1.07860000e+02,1.16730000e+02,1.51050000e+03,3.68100000e+02,2.89810000e+03,1.76050000e+03,1.31420000e+03,2.26666667e+00,5.66666667e-01,1.83333333e+00,2.53333333e+00,NaN,5.06666667e+02,2.60533333e+02,2.93966667e+02,4.59866667e+02,NaN,NaN,1.09566667e+02,NaN,NaN,7.94200000e+02,1.33600000e+02,1.10652407e+02,1.00666667e+02,1.00200000e+02,1.00466667e+02,1.01433333e+02,1.00400000e+02,1.79500000e+01,1.06733333e+01,1.90300000e+01,NaN,NaN,1.58218333e+03,1.36949333e+03,9.04133333e+01,8.66833333e+01,6.40490000e+02,9.29140000e+02,1.01104000e+03,2.18612667e+03,1.58601333e+03,4.04033333e+02,6.28766667e+02,6.98533333e+01,4.42933333e+01,4.89500000e+01,1.29190000e+04,1.22490000e+04,NaN,2.64300000e+03,NaN,NaN,2.51168076e+05,1.74066023e+07,9.01514667e-01,4.70333333e+00
"2006Q3",4.98430000e+03,2.07770000e+03,5.79010000e+03,2.26730000e+03,1.16170000e+02,1.09130000e+02,2.24410000e+03,3.95300000e+02,3.55730000e+03,1.97170000e+03,1.53710000e+03,2.46666667e+00,5.33333333e-01,1.73333333e+00,2.86666667e+00,NaN,5.41600000e+02,3.24966667e+02,3.81000000e+02,4.73366667e+02,NaN,NaN,1.24600000e+02,NaN,NaN,8.57666667e+02,1.37333333e+02,1.13318191e+02,1.00200000e+02,1.00133333e+02,1.00266667e+02,1.01300000e+02,1.00200000e+02,1.84833333e+01,8.95333333e+00,1.71933333e+01,NaN,NaN,1.89234333e+03,1.57711667e+03,9.11533333e+01,8.68466667e+01,9.24523333e+02,1.26491000e+03,1.41149333e+03,2.66798667e+03,1.90973333e+03,5.53700000e+02,6.41133333e+02,7.00933333e+01,4.48133333e+01,4.98466667e+01,1.40203333e+04,1.20461667e+04,NaN,4.83366667e+03,NaN,NaN,2.49275560e+05,1.78062804e+07,8.85188667e-01,4.90666667e+00
"2006Q4",4.70720000e+03,1.81790000e+03,5.35510000e+03,2.30570000e+03,1.13760000e+02,1.26830000e+02,2.03380000e+03,5.06700000e+02,3.50540000e+03,2.01110000e+03,1.57130000e+03,2.30000000e+00,1.36666667e+00,2.26666667e+00,3.06666667e+00,NaN,5.70700000e+02,4.56266667e+02,3.99200000e+02,5.47333333e+02,NaN,NaN,1.41100000e+02,NaN,NaN,8.44533333e+02,1.40400000e+02,1.15873269e+02,1.02166667e+02,1.01166667e+02,1.00666667e+02,1.03233333e+02,1.00366667e+02,1.85700000e+01,7.59000000e+00,1.65766667e+01,NaN,NaN,2.25488333e+03,1.76302000e+03,9.14366667e+01,8.92900000e+01,1.17405000e+03,1.64613000e+03,1.89007667e+03,3.14226000e+03,2.26228667e+03,4.95266667e+02,5.08200000e+02,5.97100000e+01,4.53066667e+01,5.13133333e+01,1.72086667e+04,1.23813333e+04,NaN,6.95066667e+03,NaN,NaN,2.54905979e+05,1.81444645e+07,8.72966000e-01,4.90333333e+00
"2007Q1",4.25220000e+03,1.54820000e+03,5.80150000e+03,2.13130000e+03,1.36440000e+02,1.37660000e+02,2.21830000e+03,4.38700000e+02,3.73220000e+03,1.67060000e+03,1.24340000e+03,2.10000000e+00,7.00000000e-01,2.10000000e+00,3.50000000e+00,NaN,3.93333333e+02,2.78200000e+02,3.62266667e+02,5.77233333e+02,NaN,NaN,1.54933333e+02,NaN,NaN,9.74800000e+02,1.61900000e+02,1.25409373e+02,1.02466667e+02,1.01700000e+02,1.06233333e+02,1.00166667e+02,1.04800000e+02,1.93100000e+01,5.89666667e+00,1.71733333e+01,NaN,NaN,2.68173667e+03,1.96843000e+03,9.05000000e+01,9.59333333e+01,1.28502000e+03,1.78216667e+03,2.08185000e+03,3.35512333e+03,2.70532000e+03,3.78700000e+02,3.06366667e+02,5.81500000e+01,4.68400000e+01,5.24366667e+01,1.42040000e+04,1.17364333e+04,NaN,1.97200000e+03,NaN,NaN,2.59553120e+05,1.84735417e+07,8.69617333e-01,4.98333333e+00
"2007Q2",4.77140000e+03,1.90700000e+03,6.79500000e+03,2.71080000e+03,1.42410000e+02,1.42150000e+02,2.33680000e+03,6.15500000e+02,4.60870000e+03,1.88540000e+03,1.41570000e+03,1.90000000e+00,8.00000000e-01,1.53333333e+00,3.56666667e+00,NaN,5.15766667e+02,4.83400000e+02,4.98500000e+02,5.94666667e+02,NaN,NaN,1.74600000e+02,NaN,NaN,1.02563333e+03,1.68466667e+02,1.27833677e+02,9.91666667e+01,1.00333333e+02,1.01100000e+02,1.00366667e+02,9.98666667e+01,2.10200000e+01,6.12000000e+00,1.74400000e+01,NaN,NaN,3.28840000e+03,2.23004333e+03,8.92333333e+01,9.43666667e+01,1.56117667e+03,2.09436667e+03,2.53453000e+03,3.79049000e+03,3.29986000e+03,4.39333333e+02,5.37633333e+02,6.87700000e+01,4.78133333e+01,5.36066667e+01,1.75626667e+04,1.40401333e+04,NaN,4.28733333e+03,NaN,NaN,2.59632376e+05,1.89397766e+07,8.61373692e-01,4.73666667e+00
"2007Q3",6.22230000e+03,2.30700000e+03,7.59020000e+03,3.22280000e+03,1.21980000e+02,1.39700000e+02,2.43220000e+03,7.74500000e+02,5.19820000e+03,2.14910000e+03,1.63060000e+03,2.26666667e+00,9.66666667e-01,1.43333333e+00,3.33333333e+00,NaN,5.97100000e+02,5.67033333e+02,6.00366667e+02,6.21500000e+02,NaN,NaN,2.10800000e+02,NaN,NaN,1.03800000e+03,1.75366667e+02,1.31144221e+02,1.00966667e+02,1.00366667e+02,1.00233333e+02,9.97333333e+01,1.00800000e+02,2.99566667e+01,1.31733333e+01,1.65533333e+01,NaN,NaN,3.59605000e+03,2.97648667e+03,8.87333333e+01,9.36333333e+01,1.95537000e+03,2.61717333e+03,3.23401000e+03,4.64078333e+03,3.60186667e+03,4.84433333e+02,5.94633333e+02,7.50466667e+01,4.87966667e+01,5.34066667e+01,1.93400000e+04,1.47849333e+04,NaN,7.43366667e+03,NaN,NaN,2.61154846e+05,1.93574196e+07,8.53352222e-01,4.30333333e+00
"2007Q4",5.88060000e+03,2.04770000e+03,8.17380000e+03,3.20620000e+03,1.39000000e+02,1.56580000e+02,2.48550000e+03,9.11000000e+02,5.78260000e+03,2.38130000e+03,1.77930000e+03,2.30000000e+00,1.13333333e+00,1.80000000e+00,3.76666667e+00,NaN,7.52066667e+02,6.91200000e+02,5.41066667e+02,7.37066667e+02,NaN,NaN,2.42433333e+02,NaN,NaN,1.73010000e+03,1.99933333e+02,1.37253468e+02,1.03600000e+02,1.01300000e+02,1.00966667e+02,1.02000000e+02,1.00666667e+02,2.15033333e+01,1.48033333e+01,1.66300000e+01,NaN,NaN,4.35735667e+03,3.54119333e+03,8.55666667e+01,9.34000000e+01,2.37052333e+03,3.18406000e+03,3.90046667e+03,5.45125333e+03,4.36720333e+03,6.00400000e+02,5.80800000e+02,8.89633333e+01,5.04666667e+01,5.55033333e+01,2.32543333e+04,1.61261000e+04,NaN,1.06280000e+04,NaN,NaN,2.70119245e+05,1.99756631e+07,8.48127850e-01,3.39000000e+00
"2008Q1",4.63000000e+03,1.75830000e+03,9.03530000e+03,3.37410000e+03,1.95150000e+02,1.91900000e+02,3.12820000e+03,5.99400000e+02,5.96520000e+03,1.93370000e+03,1.58280000e+03,2.03333333e+00,1.30000000e+00,2.03333333e+00,3.93333333e+00,NaN,4.69733333e+02,4.57500000e+02,6.61466667e+02,7.82600000e+02,NaN,NaN,2.22300000e+02,NaN,NaN,1.38126667e+03,2.30266667e+02,1.46596681e+02,1.03733333e+02,1.00966667e+02,1.01366667e+02,1.02033333e+02,1.01400000e+02,2.21266667e+01,1.29600000e+01,1.60166667e+01,NaN,NaN,4.83419000e+03,4.06760333e+03,8.42000000e+01,9.72333333e+01,2.60792333e+03,3.39294333e+03,4.25685000e+03,6.06218667e+03,4.87453333e+03,4.50733333e+02,5.14666667e+02,9.66500000e+01,5.28600000e+01,5.70600000e+01,1.99243333e+04,1.63924000e+04,NaN,3.04866667e+03,NaN,NaN,2.75809286e+05,2.05056518e+07,8.43135314e-01,2.04333333e+00
"2008Q2",5.25160000e+03,2.20190000e+03,1.03568000e+04,4.05860000e+03,1.97210000e+02,1.84320000e+02,3.36810000e+03,7.49600000e+02,6.95610000e+03,2.22960000e+03,1.73120000e+03,2.06666667e+00,1.26666667e+00,1.46666667e+00,4.13333333e+00,NaN,7.44733333e+02,9.07500000e+02,9.41866667e+02,8.69600000e+02,NaN,NaN,2.52066667e+02,NaN,NaN,1.63246667e+03,2.43533333e+02,1.58613726e+02,1.02500000e+02,1.01233333e+02,1.00733333e+02,1.01666667e+02,1.02066667e+02,2.08100000e+01,8.58000000e+00,1.53400000e+01,NaN,NaN,5.81569667e+03,4.61842000e+03,8.39066667e+01,1.01980000e+02,3.01092333e+03,3.80623000e+03,4.69819333e+03,6.90544333e+03,5.87590000e+03,5.77000000e+02,5.31500000e+03,1.22246667e+02,5.49200000e+01,5.91433333e+01,2.49360000e+04,1.88907333e+04,NaN,6.64033333e+03,NaN,NaN,2.66021922e+05,2.06331154e+07,8.24692806e-01,1.62666667e+00
"2008Q3",6.91890000e+03,2.68450000e+03,1.10112000e+04,4.59910000e+03,1.59150000e+02,1.71320000e+02,3.38540000e+03,9.65800000e+02,7.42920000e+03,2.54990000e+03,1.98130000e+03,2.26666667e+00,1.33333333e+00,1.46666667e+00,3.56666667e+00,NaN,8.79866667e+02,8.74666667e+02,8.98866667e+02,9.22433333e+02,NaN,NaN,3.07033333e+02,NaN,NaN,1.83890000e+03,2.55066667e+02,1.62622899e+02,9.98666667e+01,1.01733333e+02,1.00833333e+02,9.90666667e+01,9.96333333e+01,2.12233333e+01,1.43300000e+01,1.56233333e+01,NaN,NaN,6.47377000e+03,5.33349667e+03,8.72766667e+01,1.05646667e+02,3.55637000e+03,4.41958333e+03,5.36378000e+03,7.60789667e+03,6.56016667e+03,7.15833333e+02,7.16060000e+03,1.15606667e+02,5.60833333e+01,5.96300000e+01,2.76820000e+04,1.92311000e+04,NaN,1.17136667e+04,NaN,NaN,2.61188649e+05,2.03255440e+07,8.10872449e-01,1.49333333e+00
"2008Q4",6.56360000e+03,2.40670000e+03,9.73390000e+03,4.25230000e+03,1.48300000e+02,1.76690000e+02,3.53840000e+03,1.09490000e+03,6.05020000e+03,2.70570000e+03,2.16170000e+03,2.36666667e+00,1.53333333e+00,1.83333333e+00,3.16666667e+00,NaN,9.30200000e+02,1.35166667e+03,1.08546667e+03,1.05070000e+03,NaN,NaN,3.49600000e+02,NaN,NaN,1.83343333e+03,2.64433333e+02,1.62732065e+02,9.99666667e+01,1.00733333e+02,1.00166667e+02,1.01700000e+02,9.88000000e+01,1.88366667e+01,9.49000000e+00,1.71000000e+01,NaN,NaN,6.91473000e+03,5.60053333e+03,9.92666667e+01,1.21033333e+02,3.81686667e+03,4.71250333e+03,5.67921667e+03,7.94029000e+03,6.99066667e+03,6.44266667e+02,2.92846667e+03,5.57766667e+01,5.74133333e+01,6.15666667e+01,2.36816667e+04,1.28069667e+04,NaN,1.35076667e+04,NaN,NaN,2.54554375e+05,1.96645143e+07,8.07797742e-01,2.96666667e-01
"2009Q1",4.90630000e+03,1.77460000e+03,6.96480000e+03,3.74290000e+03,1.41960000e+02,2.10920000e+02,3.38340000e+03,7.22000000e+02,3.25900000e+03,1.70690000e+03,1.44910000e+03,1.93333333e+00,1.56666667e+00,1.86666667e+00,3.80000000e+00,-2.09633333e+01,5.46300000e+02,7.81566667e+02,8.40666667e+02,9.35400000e+02,NaN,NaN,2.86100000e+02,NaN,NaN,1.65466667e+03,2.91666667e+02,1.58860769e+02,9.89000000e+01,9.98000000e+01,9.99666667e+01,9.92333333e+01,9.81000000e+01,2.05933333e+01,9.10333333e+00,1.69800000e+01,NaN,NaN,6.70503667e+03,5.52457333e+03,1.06406667e+02,1.26556667e+02,3.62236667e+03,4.40784000e+03,5.20011667e+03,7.24501000e+03,6.77330000e+03,4.40700000e+02,8.27433333e+02,4.49333333e+01,6.01166667e+01,6.18300000e+01,1.25733333e+04,9.62593333e+03,NaN,1.83366667e+03,NaN,NaN,2.40136365e+05,1.89709505e+07,8.04629282e-01,2.13333333e-01
"2009Q2",5.57660000e+03,2.22140000e+03,8.43160000e+03,4.24640000e+03,1.51200000e+02,1.91160000e+02,3.64630000e+03,9.08300000e+02,4.40660000e+03,1.77510000e+03,1.51560000e+03,1.86666667e+00,1.36666667e+00,1.33333333e+00,4.46666667e+00,-2.08000000e+00,5.78666667e+02,6.97733333e+02,7.79966667e+02,9.15100000e+02,NaN,NaN,2.79400000e+02,NaN,NaN,1.87340000e+03,2.96733333e+02,1.57624558e+02,9.94000000e+01,9.98333333e+01,1.00100000e+02,9.84333333e+01,9.96666667e+01,2.03433333e+01,6.63333333e+00,1.75000000e+01,NaN,NaN,6.36607667e+03,5.00326667e+03,1.03326667e+02,1.19770000e+02,3.39337333e+03,4.13362667e+03,4.80515667e+03,6.60277667e+03,6.47753333e+03,4.65600000e+02,1.10976667e+03,5.91800000e+01,6.17466667e+01,6.25133333e+01,1.39766667e+04,1.11628667e+04,NaN,4.02033333e+03,NaN,NaN,2.49758625e+05,1.86941907e+07,8.03539324e-01,1.73333333e-01
"2009Q3",7.41870000e+03,2.73210000e+03,9.92230000e+03,4.94240000e+03,1.33750000e+02,1.80900000e+02,4.04180000e+03,1.10330000e+03,5.17790000e+03,2.43100000e+03,1.64850000e+03,2.13333333e+00,1.13333333e+00,1.23333333e+00,4.33333333e+00,1.77166667e+01,6.08166667e+02,6.72833333e+02,7.91066667e+02,9.70933333e+02,NaN,NaN,3.69833333e+02,NaN,NaN,1.83280000e+03,2.97533333e+02,1.60928793e+02,9.98333333e+01,1.00000000e+02,1.02300000e+02,1.00766667e+02,1.00166667e+02,2.25866667e+01,7.67666667e+00,1.66433333e+01,NaN,NaN,7.54662000e+03,4.96396333e+03,9.98366667e+01,1.15906667e+02,3.64313667e+03,4.44631333e+03,5.21579333e+03,7.53659667e+03,7.65266667e+03,5.50100000e+02,1.39173333e+03,6.83700000e+01,6.24933333e+01,6.28066667e+01,1.56140000e+04,1.27175000e+04,NaN,7.43000000e+03,NaN,NaN,2.55742245e+05,1.87709164e+07,8.03925989e-01,1.56666667e-01
"2009Q4",7.65160000e+03,2.46600000e+03,1.02828000e+04,4.76940000e+03,1.34390000e+02,1.93410000e+02,4.15050000e+03,1.22650000e+03,5.53960000e+03,2.31390000e+03,2.08680000e+03,2.23333333e+00,1.36666667e+00,1.53333333e+00,4.20000000e+00,1.14466667e+01,7.19766667e+02,1.34893333e+03,1.03020000e+03,1.12140000e+03,NaN,NaN,4.27400000e+02,NaN,NaN,2.10450000e+03,2.96766667e+02,1.61850759e+02,1.01000000e+02,1.00533333e+02,1.00533333e+02,1.00300000e+02,1.00366667e+02,2.16666667e+01,7.89333333e+00,1.71400000e+01,NaN,NaN,8.14524667e+03,5.14521667e+03,9.74700000e+01,1.13893333e+02,3.88359000e+03,4.81879667e+03,5.71110000e+03,8.01656333e+03,8.31116667e+03,5.83500000e+02,1.57056667e+03,7.49766667e+01,6.26900000e+01,6.50833333e+01,1.91436667e+04,1.34698333e+04,NaN,1.05043333e+04,NaN,NaN,2.60735247e+05,1.89739630e+07,8.03005109e-01,5.66666667e-02
"2010Q1",5.14870000e+03,1.93250000e+03,9.62950000e+03,4.01330000e+03,1.87030000e+02,2.07670000e+02,4.03210000e+03,8.77200000e+02,4.46480000e+03,1.92950000e+03,1.71700000e+03,1.90000000e+00,1.46666667e+00,1.70000000e+00,4.10000000e+00,6.78000000e+00,5.45600000e+02,6.59700000e+02,8.15366667e+02,1.03736667e+03,NaN,NaN,3.43333333e+02,4.66666667e+02,4.59163333e+02,1.72793333e+03,2.99700000e+02,1.64679371e+02,1.01733333e+02,1.00166667e+02,9.96666667e+01,1.00933333e+02,1.00200000e+02,2.24700000e+01,8.25333333e+00,1.48500000e+01,1.24800000e+01,6.80000000e+00,8.41995333e+03,5.24130667e+03,1.01273333e+02,1.20553333e+02,4.12292333e+03,4.99876667e+03,5.95779000e+03,8.31658333e+03,8.60580000e+03,3.86133333e+02,1.50310000e+03,7.66666667e+01,6.44533333e+01,6.75766667e+01,1.49390000e+04,1.28316667e+04,NaN,3.18433333e+03,NaN,NaN,2.59966091e+05,1.93797140e+07,8.03279453e-01,1.06666667e-01
"2010Q2",5.81740000e+03,2.41180000e+03,1.07718000e+04,4.77550000e+03,1.85170000e+02,1.98010000e+02,4.05480000e+03,1.10760000e+03,5.37300000e+03,1.71670000e+03,2.17030000e+03,1.80000000e+00,1.36666667e+00,1.33333333e+00,4.33333333e+00,1.02200000e+01,7.10033333e+02,7.65966667e+02,8.25533333e+02,1.04883333e+03,NaN,NaN,3.32133333e+02,4.62000000e+02,4.38286667e+02,2.09996667e+03,3.12966667e+02,1.67084477e+02,9.95666667e+01,9.99666667e+01,1.00000000e+02,1.00166667e+02,1.00566667e+02,2.21566667e+01,7.92666667e+00,1.47366667e+01,4.57033333e+01,6.81333333e+00,8.72655000e+03,5.44447333e+03,1.06323333e+02,1.26476667e+02,4.52170000e+03,5.41894333e+03,6.47704667e+03,8.91590667e+03,8.92383333e+03,5.81100000e+02,1.91203333e+03,7.86733333e+01,6.54000000e+01,6.82766667e+01,1.90946667e+04,1.49675333e+04,NaN,6.38533333e+03,NaN,NaN,2.69846647e+05,1.95638405e+07,8.03580682e-01,1.46666667e-01
"2010Q3",7.71650000e+03,2.95260000e+03,1.06722000e+04,5.55810000e+03,1.38300000e+02,1.88240000e+02,3.94530000e+03,1.26100000e+03,6.51160000e+03,2.58080000e+03,2.08360000e+03,2.30000000e+00,1.36666667e+00,1.33333333e+00,4.33333333e+00,1.32033333e+01,7.96966667e+02,8.53200000e+02,8.60600000e+02,1.12503333e+03,NaN,NaN,4.18033333e+02,5.06666667e+02,4.67200000e+02,2.16516667e+03,3.17600000e+02,1.69981017e+02,1.00733333e+02,1.00233333e+02,1.00066667e+02,1.00900000e+02,9.97333333e+01,2.03800000e+01,8.17666667e+00,1.37066667e+01,7.37233333e+01,6.85333333e+00,8.79380667e+03,5.87194333e+03,1.05376667e+02,1.25120000e+02,4.85321667e+03,5.80509667e+03,7.03156000e+03,9.25315000e+03,9.00640000e+03,5.47533333e+02,1.80750000e+03,7.64066667e+01,6.63433333e+01,6.80733333e+01,2.25416667e+04,1.57187667e+04,NaN,1.00173333e+04,NaN,NaN,2.77323293e+05,1.96662596e+07,8.03552748e-01,1.56666667e-01
"2010Q4",8.09430000e+03,2.80650000e+03,1.13915000e+04,5.75580000e+03,1.40730000e+02,2.05090000e+02,4.68310000e+03,1.37500000e+03,6.71110000e+03,2.55530000e+03,1.74360000e+03,2.20000000e+00,1.36666667e+00,1.56666667e+00,4.16666667e+00,4.88333333e+00,1.18580000e+03,1.64316667e+03,1.29953333e+03,1.34860000e+03,NaN,NaN,4.81333333e+02,5.83333333e+02,4.53130000e+02,2.54213333e+03,3.22066667e+02,1.73616708e+02,1.01966667e+02,1.00733333e+02,1.00300000e+02,1.01010000e+02,1.01066667e+02,1.77333333e+01,8.51000000e+00,1.34733333e+01,1.01163333e+02,6.91000000e+00,9.10677667e+03,6.20493333e+03,1.02243333e+02,1.23996667e+02,5.13089667e+03,6.25900667e+03,7.67655667e+03,9.92272667e+03,9.33080000e+03,6.85000000e+02,1.88563333e+03,8.67966667e+01,6.77733333e+01,6.99233333e+01,2.53176667e+04,1.83301333e+04,NaN,1.29089333e+04,NaN,NaN,2.85707301e+05,1.99134606e+07,8.00175442e-01,1.36666667e-01
"2011Q1",5.01910000e+03,2.04780000e+03,1.07518000e+04,4.91070000e+03,2.14220000e+02,2.39800000e+02,4.17680000e+03,9.12500000e+02,5.42160000e+03,2.36880000e+03,2.08700000e+03,1.96666667e+00,1.33333333e+00,1.80000000e+00,4.00000000e+00,3.71000000e+00,5.91933333e+02,6.95766667e+02,9.22766667e+02,1.25513333e+03,NaN,NaN,3.90200000e+02,5.53983333e+02,3.94056667e+02,2.16550000e+03,3.32333333e+02,1.79045441e+02,1.01833333e+02,9.99666667e+01,1.01400000e+02,1.02033333e+02,1.00366667e+02,2.04500000e+01,8.26000000e+00,1.18133333e+01,1.09333333e+01,6.93666667e+00,8.88952000e+03,6.66350000e+03,1.02620000e+02,1.28066667e+02,5.35232000e+03,6.46500333e+03,7.92899333e+03,1.03790900e+04,9.12750000e+03,6.30856667e+02,1.81493333e+03,1.04900000e+02,7.05766667e+01,7.05100000e+01,2.15640000e+04,1.86897000e+04,NaN,3.78813333e+03,NaN,4.77000000e+01,2.92146738e+05,2.01259549e+07,7.95366990e-01,1.26666667e-01
"2011Q2",5.84510000e+03,2.65480000e+03,1.23261000e+04,5.70770000e+03,2.10880000e+02,2.15000000e+02,4.79190000e+03,1.10970000e+03,6.66620000e+03,2.75240000e+03,2.53980000e+03,1.90000000e+00,1.40000000e+00,1.40000000e+00,3.93333333e+00,8.20333333e+00,9.00266667e+02,9.31600000e+02,9.47500000e+02,1.26686667e+03,NaN,NaN,3.69966667e+02,5.46516667e+02,3.39010000e+02,2.33090000e+03,3.49833333e+02,1.81263929e+02,9.88666667e+01,1.00000000e+02,1.00033333e+02,9.98000000e+01,1.00533333e+02,1.96900000e+01,7.92333333e+00,1.09400000e+01,3.99333333e+01,6.92000000e+00,8.71198333e+03,6.93183333e+03,9.96866667e+01,1.23083333e+02,5.63990667e+03,6.84906000e+03,8.43460000e+03,1.10764067e+04,9.05504667e+03,8.10490000e+02,2.54880333e+03,1.17123333e+02,7.16400000e+01,7.22966667e+01,2.74423333e+04,2.12219333e+04,NaN,7.67090000e+03,NaN,5.04000000e+01,3.00174027e+05,2.03305576e+07,7.90170896e-01,4.66666667e-02
"2011Q3",7.69670000e+03,3.28150000e+03,1.27211000e+04,6.58330000e+03,1.65280000e+02,2.00620000e+02,5.34120000e+03,1.40360000e+03,7.59660000e+03,3.65580000e+03,2.62410000e+03,2.40000000e+00,1.33333333e+00,1.43333333e+00,3.90000000e+00,9.86666667e+00,1.03336667e+03,1.28423333e+03,1.12270000e+03,1.35650000e+03,NaN,NaN,4.67100000e+02,6.54510000e+02,3.58480000e+02,2.76236667e+03,3.53633333e+02,1.83137663e+02,1.00433333e+02,1.00233333e+02,1.00133333e+02,9.95666667e+01,9.97666667e+01,1.96933333e+01,8.26666667e+00,1.09833333e+01,7.36300000e+01,6.91000000e+00,9.36872333e+03,7.04376667e+03,1.02366667e+02,1.25290000e+02,6.38621000e+03,7.77645000e+03,9.51716333e+03,1.23032167e+04,9.75575000e+03,8.41816667e+02,2.21802000e+03,1.12996667e+02,7.17333333e+01,7.24100000e+01,2.77080000e+04,2.06481333e+04,NaN,1.30882000e+04,NaN,4.68000000e+01,3.08155184e+05,2.05765765e+07,7.86544803e-01,2.33333333e-02
"2011Q4",7.79480000e+03,3.12520000e+03,1.62830000e+04,6.84420000e+03,2.08900000e+02,2.19000000e+02,5.09510000e+03,1.84890000e+03,9.70390000e+03,3.76490000e+03,3.25800000e+03,2.26666667e+00,1.40000000e+00,1.80000000e+00,3.36666667e+00,7.40000000e-01,1.73323333e+03,1.78593333e+03,2.23466667e+03,1.60343333e+03,NaN,NaN,5.50200000e+02,6.54906667e+02,3.27773333e+02,2.95240000e+03,3.55800000e+02,1.84268353e+02,1.01166667e+02,1.00300000e+02,1.00066667e+02,1.00600000e+02,1.01300000e+02,1.88900000e+01,7.58000000e+00,9.76666667e+00,1.03470000e+02,6.90333333e+00,9.77974667e+03,8.19446667e+03,1.06300000e+02,1.31063333e+02,6.73093667e+03,8.21469333e+03,1.02459133e+04,1.31287133e+04,1.01974533e+04,9.68826667e+02,2.27520667e+03,1.09313333e+02,7.23066667e+01,7.63500000e+01,2.94706667e+04,1.97208000e+04,NaN,1.63288000e+04,NaN,5.05000000e+01,3.12337811e+05,2.08302125e+07,7.86633405e-01,1.33333333e-02
